t-SNE-1,t-SNE-2,target
-6.860392,82.24816,0
-24.991346,-26.489233,0
-71.76556,-23.622112,0
-39.167816,-25.42669,0
-9.650704,72.350746,0
67.06753,-31.657469,0
-25.969278,71.77618,0
10.25729,-68.42771,0
-49.128677,12.287454,0
-14.928014,48.13404,0
68.152374,-1.1852244,0
-35.846462,-4.10817,0
-81.74685,-18.424799,0
-72.7334,-10.625381,0
-8.801358,43.554985,0
30.665386,-8.026698,0
-66.15021,-43.78416,0
-8.01799,21.099308,0
60.060387,-31.072365,0
-7.1634045,72.30928,0
43.329597,-70.83549,0
77.71174,-4.190268,0
-13.8392515,51.499214,0
-50.66627,17.801441,0
-55.265774,-14.164789,0
4.20495,47.375725,0
18.156494,58.157204,0
50.38593,18.449436,0
40.90805,39.425076,0
17.427608,-26.490244,0
12.392801,-10.9519,0
50.362705,-19.40367,0
3.0602062,23.00602,0
67.12838,56.569923,0
-8.222374,31.211866,0
-48.962257,-39.478397,0
-52.459595,23.961395,0
-22.65434,67.403595,0
-24.768366,-22.56412,0
-54.071022,10.801594,0
37.167004,-77.640335,0
-30.281357,37.292736,0
6.008366,-33.846195,0
-57.21446,-22.44407,0
-13.2255945,62.53885,0
-59.787247,26.44976,0
0.9711724,-18.075975,0
-68.59664,9.048876,0
-19.488804,-12.449464,0
0.08858863,4.9430327,0
-15.434006,-21.518848,0
3.6800673,47.944786,0
-62.76726,15.809745,0
26.35925,-64.89972,0
-7.704311,18.04083,0
31.464937,-4.09556,0
-59.063335,-0.94799036,0
26.583244,-34.73193,0
52.09798,1.8765622,0
-49.154083,18.354713,0
25.380516,40.725616,0
39.896156,-58.331516,0
90.97437,-2.1723795,0
20.137672,41.462086,0
1.5915915,33.570858,0
35.527798,-14.515994,0
-16.73348,-48.093044,0
-18.02737,78.451584,0
-42.857876,16.888903,0
48.347137,14.11946,0
26.73196,-34.8645,0
-46.473133,-39.553616,0
39.896545,-58.33072,0
50.243343,29.899134,0
4.2198706,34.186504,0
54.1034,27.920355,0
-25.82934,21.786062,0
-53.385853,14.608349,0
-68.60679,14.549344,0
-22.422646,37.044506,0
-64.41753,17.118086,0
56.961483,48.184036,0
-63.565884,-38.581196,0
-5.762683,1.7798359,0
3.8380656,-71.41464,0
-11.05824,77.44108,0
69.67886,56.890675,0
-20.34936,79.37113,0
-19.569365,78.59453,0
-11.904827,11.145889,0
-68.522804,9.182352,0
-40.211353,14.784609,0
-8.765027,50.34447,0
69.41203,59.733543,0
-53.539627,25.138672,0
25.36082,23.493114,0
20.01591,12.650235,0
-50.53373,-22.443792,0
55.075645,13.14705,0
34.801777,-9.306566,0
-40.800064,-20.07294,0
28.216986,-72.40108,0
-17.622047,78.81661,0
1.9572419,77.06557,0
60.69512,9.399917,0
28.164766,27.51052,0
21.531736,-22.770187,0
-71.83502,-13.550622,0
-48.492508,2.5099688,0
-6.204673,28.271133,0
0.9650833,-36.26679,0
31.052177,14.077825,0
20.694057,32.36692,0
31.683914,-6.338882,0
0.57476556,-27.194918,0
-45.811386,7.8057275,0
39.001835,-14.8361635,0
36.700848,3.3221934,0
43.172935,24.966345,0
43.00679,-28.051218,0
37.443623,-14.658872,0
-60.149975,-48.247833,0
-71.43138,-30.530796,0
37.19579,4.1903644,0
-55.005302,0.0037783731,0
-11.241324,5.4434743,0
51.93234,-3.329289,0
-67.00677,-29.839437,0
-5.5956244,-15.903211,0
-9.936935,35.42659,0
-55.456066,11.839299,0
-21.426928,69.369064,0
-37.110813,-27.414572,0
42.67823,8.296337,0
-14.843711,-22.573854,0
-48.433846,-56.957966,0
71.83498,9.151183,0
-12.124282,-1.068709,0
-39.905033,-17.914347,0
-65.4857,-40.877964,0
0.79672813,-15.104504,0
12.60416,14.690505,0
-53.1157,-49.49727,0
41.87026,-24.920067,0
11.311987,41.671146,0
41.1889,46.84201,0
50.54932,1.9631951,0
-13.572844,63.68534,0
8.724622,31.00068,0
-7.456815,76.18061,0
39.028057,14.138038,0
-3.2026615,69.89416,0
-71.51572,-10.731968,0
-55.14653,-46.747665,0
-15.988716,-27.098055,0
89.775826,-0.9386003,0
25.614868,-38.043617,0
-1.2686163,43.925583,0
12.424573,-22.414133,0
-52.640785,-32.032932,0
-58.659565,26.13659,0
-16.124842,-38.621643,0
34.79689,-12.844026,0
-3.3877194,88.108406,0
-14.859067,21.991703,0
54.13779,27.675392,0
2.2872896,-69.69196,0
14.649574,12.855824,0
-25.074638,22.305925,0
13.915231,53.776802,0
-12.538833,-39.41008,0
-25.82048,71.004814,0
-48.45329,26.050924,0
29.87245,-23.21431,0
-41.731888,-13.419877,0
17.978462,49.66133,0
-27.90098,-26.555658,0
21.441654,-62.93395,0
55.529556,49.637856,0
65.84238,52.373596,0
1.2931832,-29.918901,0
-25.59892,77.3951,0
31.436226,-56.036953,0
5.6856904,-31.937742,0
-9.499497,46.971764,0
-26.379997,-23.205206,0
43.583626,-5.1944284,0
63.26561,48.12954,0
-23.341412,-20.705824,0
28.248692,-16.217813,0
-8.678281,8.297944,0
16.681452,26.110458,0
35.799625,25.804243,0
15.9798765,-29.57826,0
0.99170464,34.170067,0
12.427159,-68.0096,0
39.977207,-76.44682,0
-52.940063,-22.17834,0
19.756418,-68.88585,0
8.823712,-87.6235,0
-41.819954,38.23123,0
8.866236,-87.58212,0
95.40389,-8.121091,0
-33.82196,25.925072,0
-24.518307,-21.044287,0
33.718597,-69.533585,0
-16.729729,32.758583,0
17.075876,-30.730125,0
43.24761,-23.76211,0
-8.568133,-29.800314,0
6.8071775,29.116552,0
-24.196924,76.659,0
-34.83553,36.197803,0
-33.431007,-38.1011,0
-23.181604,68.20412,0
-76.93799,-25.057203,0
48.958828,22.520794,0
37.67647,-7.7053304,0
-19.867958,72.87202,0
-0.060548596,-29.017235,0
-50.96997,17.576721,0
-5.94846,15.0670395,0
-43.77128,10.467903,0
-25.0836,33.444668,0
30.971966,-62.995266,0
-21.456455,68.0106,0
-12.084105,-53.651825,0
-5.792688,4.9720297,0
15.752246,37.818035,0
9.789353,40.97843,0
-30.148634,-18.608023,0
-70.67576,-4.3653374,0
-3.3460042,81.92231,0
55.049862,-6.863957,0
-18.503937,26.363255,0
-54.567867,-42.617195,0
42.792175,6.088147,0
-4.5725555,51.617916,0
66.75081,15.067739,0
38.776142,-26.432676,0
55.999832,15.203966,0
-72.73497,-10.624991,0
-54.447834,-45.393063,0
-24.438646,67.55062,0
-43.00006,27.025406,0
-19.842112,3.0988364,0
-36.949024,1.2358891,0
73.28339,0.31064814,0
71.963615,-9.520478,0
1.6083881,27.79363,0
-39.61173,-47.711987,0
29.412928,-59.80491,0
21.106333,-24.583815,0
15.5043,38.66835,0
-4.8576927,33.275364,0
-7.184613,29.621143,0
-81.18162,-19.162209,0
33.135555,4.5247703,0
-25.170258,-46.397015,0
38.219776,-14.702893,0
-4.903016,85.44158,0
36.865803,32.12546,0
12.338722,-2.2549715,0
-25.710781,71.19301,0
-71.07666,-9.288268,0
-8.633644,43.216198,0
66.60579,20.18961,0
-64.82506,9.572504,0
-67.326706,1.812287,0
-13.718682,-32.96359,0
61.55161,22.151325,0
61.138298,-33.37921,0
44.122166,27.88369,0
4.7513666,19.796362,0
-39.05577,34.213875,0
-19.570118,78.595024,0
-52.421623,-44.332783,0
28.090322,-7.5435386,0
-5.4020653,-15.530503,0
10.426974,56.75462,0
-16.56283,-25.773432,0
12.42724,-68.00963,0
-56.939754,-29.719425,0
58.128025,-5.821339,0
-11.544794,45.27305,0
-86.51517,-33.627823,0
-23.181643,68.20426,0
10.995598,9.511591,0
-54.124363,-45.23988,0
34.463184,2.9846113,0
15.114521,39.790134,0
64.79268,7.487967,0
2.3917906,-28.28294,0
-23.418873,-43.21036,0
59.48268,1.6319344,0
90.805084,0.054158717,0
32.28399,-58.43092,0
46.00411,18.659159,0
-18.760225,72.618645,0
-66.34766,10.099997,0
-53.012417,23.987768,0
-0.004581516,-78.44448,0
1.0603849,-31.545158,0
8.745183,-87.98507,0
-2.8173084,36.845497,0
37.923534,-70.22253,0
16.970547,60.182133,0
-72.81949,-9.76816,0
4.5166564,0.79145,0
25.51812,40.93419,0
-45.92945,16.700863,0
20.181925,13.470628,0
-76.64896,-20.326733,0
23.139816,-9.37505,0
-7.7658267,31.874926,0
23.628157,22.99476,0
51.562267,-6.025712,0
35.653152,21.662148,0
64.07296,16.21582,0
-20.015614,80.219185,0
1.4710276,4.0826044,0
-33.552044,-44.240967,0
59.781105,-31.308851,0
76.725945,-3.575881,0
3.8639588,49.912445,0
73.52166,-3.6686044,0
26.014439,38.1513,0
28.635122,41.069305,0
17.184494,4.7411485,0
2.3123422,49.907486,0
-39.564495,-50.0548,0
-21.697407,-6.219535,0
-2.9671433,-26.19262,0
62.308277,-0.13906388,0
-56.22851,-52.172333,0
-41.10885,7.6673927,0
29.864447,5.7398643,0
-43.953827,26.060675,0
-26.950377,-41.925247,0
-29.527159,-43.900818,0
43.17321,24.966269,0
-31.312824,-1.8956671,0
-41.27589,-14.883942,0
-24.06652,-22.670868,0
-50.523136,-22.438137,0
-29.493557,-44.080578,0
-47.684464,-40.041737,0
-71.15077,2.636056,0
-19.090246,75.38446,0
-17.443844,-14.477497,0
-36.412964,-1.594237,0
34.108807,-71.93423,0
-15.23259,-46.39001,0
-20.146704,15.994739,0
41.309208,46.318203,0
-12.932164,-21.214344,0
4.153079,-33.784233,0
-3.334433,19.989538,0
-61.52073,-11.515566,0
-60.343098,-45.091663,0
57.53509,46.800144,0
-21.750895,68.30814,0
-55.72923,-13.888997,0
-26.373384,-22.66097,0
49.589973,-17.078024,0
-47.424614,25.862806,0
1.8208725,-30.171366,0
39.296097,15.138125,0
66.99104,-29.952902,0
32.919624,-58.82538,0
1.2569653,-30.005672,0
-53.665703,-10.425854,0
36.31044,-14.056449,0
2.8507802,81.207756,0
62.947815,46.918713,0
6.2258687,-91.55973,0
47.900898,28.425465,0
36.23045,-16.361921,0
73.12074,51.09495,0
-84.45584,-33.625465,0
-17.015038,32.011673,0
-69.68922,-2.1542077,0
29.424639,-59.81413,0
-57.31093,-42.18453,0
-15.667057,-45.13697,0
-50.70061,24.113983,0
32.11484,51.343395,0
13.205167,28.342876,0
1.5086001,35.571686,0
54.868095,5.9199295,0
6.497966,-91.92435,0
-46.054104,-26.29525,0
9.706858,-22.048689,0
47.027405,22.736738,0
-67.98992,-24.130026,0
35.73037,56.52753,0
-54.54775,-22.198568,0
-42.5624,-18.947847,0
7.8966293,31.109846,0
61.384445,0.48347738,0
59.926315,-10.335832,0
22.829445,-63.342117,0
11.789947,-22.9778,0
15.665254,53.490147,0
-9.573231,35.27131,0
-54.465923,-53.927452,0
53.19208,19.063889,0
57.87661,-1.5023767,0
-1.622606,86.50154,0
-47.824184,23.082458,0
-42.481102,37.290783,0
-16.278906,-54.339176,0
24.54503,-40.027607,0
2.2899792,35.92939,0
-71.413734,-13.257938,0
-3.3255434,-17.743692,0
16.88199,-25.630621,0
16.334091,11.535288,0
12.108515,32.04429,0
-32.304558,-41.358078,0
1.7081953,86.15394,0
11.014511,4.886204,0
-72.53967,14.300005,0
-22.25963,36.23762,0
-1.0566105,-18.47783,0
-33.48152,23.644192,0
48.958652,22.521513,0
23.118574,60.225216,0
10.215299,-31.954725,0
43.097183,15.602539,0
-60.596596,26.297068,0
5.2797384,-72.27176,0
63.952602,59.601032,0
75.80136,6.5862236,0
23.703053,50.828842,0
51.521763,20.611776,0
32.432682,5.058822,0
91.7584,-0.83551073,0
64.24631,-14.901662,0
2.565869,35.040844,0
69.54366,-11.506404,0
3.7028086,-18.534636,0
-43.3182,-24.27164,0
-13.233114,34.26749,0
-15.883943,-67.72389,0
-14.9871,20.892475,0
9.135674,-87.41725,0
-15.639804,75.39907,0
43.60958,-62.244644,0
70.841034,4.049608,0
4.20016,47.28293,0
70.45913,54.64243,0
-2.713467,-9.463378,0
-44.905186,11.221147,0
-68.13383,-38.052265,0
48.065758,35.798653,0
-28.739023,-32.149666,0
-8.831965,18.2922,0
30.52799,15.671637,0
16.743668,-33.01294,0
3.7328079,3.2688448,0
-74.37703,-12.123621,0
-27.14741,18.571972,0
-26.470213,-10.184042,0
-4.9825325,-76.31866,0
45.614567,17.410593,0
-70.98099,-8.37577,0
-22.46613,36.063908,0
7.463042,-28.91266,0
-27.041395,-21.64631,0
35.914627,23.54943,0
-14.3305645,7.244646,0
-26.384432,-10.649565,0
14.350217,26.591082,0
-44.487564,-22.022015,0
28.551643,28.300158,0
39.89643,-58.33098,0
6.956687,-88.777054,0
-55.248013,1.3491321,0
45.298523,53.301193,0
-58.91875,-30.060207,0
-37.10108,-50.83132,0
-51.07535,-43.598602,0
-0.6247265,-29.411383,0
7.075945,-31.80509,0
62.627644,61.014736,0
-63.981735,-40.542374,0
3.7844682,-72.08471,0
4.3025846,9.2374525,0
-3.5907338,82.69494,0
34.764217,-57.920364,0
23.505463,18.19684,0
27.51205,-34.838226,0
-52.459385,23.961412,0
24.031748,-2.6215518,0
-67.12934,-39.330765,0
41.19096,46.842358,0
7.2045774,-0.033951003,0
-59.16007,-57.234486,0
8.616123,14.381179,0
43.358784,-28.666393,0
57.666878,-9.175281,0
-28.762833,-37.447235,0
1.9573838,71.18256,0
39.896328,-58.33083,0
-47.469486,-40.597923,0
-54.891716,12.596485,0
-9.160824,83.275955,0
-76.292816,-22.118872,0
19.710033,-68.91024,0
7.9769106,-2.947718,0
-22.133932,73.285385,0
-59.46022,-43.01106,0
23.089233,-63.025757,0
5.5014625,27.864573,0
35.91215,33.658592,0
47.3522,38.82451,0
-55.20745,22.088625,0
-12.936817,-24.780901,0
55.96536,47.537346,0
-6.393373,-15.104867,0
39.162212,-22.220276,0
-84.573875,-33.75491,0
43.069218,40.883583,0
-21.865656,-6.114478,0
-72.57764,-29.245377,0
-7.5884504,31.131054,0
64.19525,-6.6406274,0
-63.688633,24.05165,0
59.821373,-31.647348,0
2.4857752,34.118,0
-15.645795,15.669388,0
-38.64238,-17.761648,0
65.884415,-30.917189,0
58.951397,-10.374667,0
-20.13263,26.824661,0
-55.235542,21.727509,0
13.771655,41.662052,0
30.197275,17.624456,0
-25.92851,18.68869,0
-31.57956,-43.638165,0
-25.414871,-46.316097,0
-49.085976,-37.195454,0
33.22946,-11.785964,0
36.019505,25.973885,0
23.194788,45.72884,0
33.51936,50.590603,0
-22.248611,36.286438,0
28.253025,-40.239365,0
-9.992523,-48.32878,0
-2.6218612,74.38462,0
1.4426501,30.88975,0
-26.30466,22.857311,0
-14.967815,80.48772,0
-63.5656,-38.581207,0
-21.81453,78.47583,0
5.318668,10.145462,0
-46.972767,-11.534896,0
5.608692,7.455496,0
15.741466,-30.329561,0
59.62774,45.471085,0
44.06946,26.309826,0
-40.023354,37.559708,0
52.460632,12.683632,0
55.84166,-25.319036,0
-16.913177,75.1101,0
37.909084,16.876036,0
-6.0687428,-42.35654,0
11.156124,26.816689,0
64.39199,-26.158882,0
-55.1891,12.3275585,0
-7.915732,10.499438,0
-54.46059,-45.423977,0
-22.753525,5.056964,0
-8.977941,-40.925385,0
28.631329,30.570484,0
67.16486,57.20259,0
-8.925569,18.344992,0
53.05641,49.1359,0
-12.039236,-38.63869,0
-17.887503,19.09245,0
12.7392845,-26.610802,0
50.4169,-2.2754655,0
-4.203803,-20.07718,0
-29.964369,76.25936,0
55.739906,-9.0226345,0
-42.735313,-3.0926533,0
-8.889381,31.334093,0
31.388058,-9.612633,0
67.3684,50.60041,0
-45.096546,-27.134645,0
19.192764,40.813316,0
-4.978272,-38.711105,0
-1.4841266,-32.067905,0
25.348963,-39.494354,0
-43.379402,-27.809736,0
7.0893083,-34.825626,0
-30.919498,-42.057583,0
-45.95033,18.862288,0
-43.40272,-24.174053,0
18.739391,8.011282,0
43.398533,54.305405,0
34.221073,-69.38197,0
-5.4768643,24.538528,0
50.13491,-19.14001,0
-51.729633,25.325586,0
-13.473536,23.815493,0
-56.546097,-14.578137,0
36.69733,-15.417024,0
95.20888,-8.113584,0
-41.11411,-3.2028892,0
-61.3497,-11.43215,0
94.77495,-8.271809,0
37.987625,3.3093634,0
-83.58358,-35.93288,0
-16.7425,-49.868767,0
-28.490484,-12.935979,0
13.720048,-17.464228,0
72.05022,-2.4594731,0
-19.56999,78.59582,0
48.959484,22.521927,0
18.631737,8.025434,0
66.342995,-27.109114,0
-8.892766,-41.99254,0
-5.8481774,15.01196,0
-8.138769,20.929724,0
61.93762,47.082775,0
-69.303764,16.451435,0
-73.46766,-21.740105,0
23.969799,-77.23511,0
-66.840225,-38.573624,0
22.910248,-63.375526,0
32.357048,-58.20968,0
45.033245,-30.992788,0
-67.33556,-23.682133,0
-69.11891,13.294957,0
3.1012425,5.6196966,0
74.26961,3.3456714,0
3.8167443,-18.32172,0
51.619286,-6.2977695,0
-52.723633,-10.557219,0
32.449738,-58.758884,0
-18.97866,-20.829994,0
44.9665,12.687153,0
60.353283,9.121867,0
24.166098,-66.42292,0
69.540184,-11.504974,0
-58.267082,-46.551983,0
-4.7423553,19.045408,0
-28.026138,-10.826344,0
-73.24115,15.670103,0
-42.015842,2.6783412,0
61.640366,-2.7730625,0
-40.04378,-49.21763,0
1.0089773,32.964558,0
1.9355527,-78.22415,0
-36.764816,41.677773,0
68.945724,48.233788,0
-16.893969,22.807192,0
-7.815772,83.91485,0
4.7456374,-72.68097,0
-6.1378236,-42.716972,0
-25.350132,18.60938,0
18.021719,-11.10626,0
-24.355892,66.16663,0
71.03896,2.3240736,0
-40.600067,3.8076177,0
-69.8646,0.533066,0
-29.683601,-38.045612,0
21.054337,31.510897,0
-4.6218953,20.041275,0
67.33875,0.23890185,0
24.82582,24.07849,0
29.020891,41.322617,0
4.3133426,-71.74741,0
68.74736,48.119305,0
-9.978866,80.19344,0
-41.38835,-14.700488,0
42.617004,16.724043,0
-47.354324,-23.29615,0
-73.74176,-32.46843,0
-50.332645,-50.59055,0
-3.6748958,-16.905987,0
-28.276234,-32.2993,0
12.545676,-21.656088,0
39.948708,14.276818,0
5.87728,-34.78731,0
48.650368,32.454185,0
57.702602,-7.4710217,0
-6.0685015,-42.356304,0
-10.083629,71.98267,0
2.2871754,-69.68841,0
-26.291233,-43.19483,0
-79.41524,-22.280342,0
-54.802715,-38.3135,0
10.257406,-68.427864,0
-46.781723,-25.854832,0
-37.93725,40.38456,0
-73.56521,4.57389,0
23.118807,60.225117,0
97.45276,-8.650827,0
14.6777725,17.256187,0
12.1631975,43.74365,0
55.865128,-8.735253,0
9.456812,-28.895605,0
-50.618977,18.707756,0
7.2594714,38.848248,0
-14.697956,-28.274973,0
51.951626,23.7831,0
-23.478525,-42.928505,0
-41.832047,19.41674,0
67.329216,50.306873,0
69.57236,51.67321,0
45.946957,40.902645,0
-0.83416504,3.0503557,0
-12.821425,49.683586,0
46.708496,-21.407393,0
15.741976,8.031024,0
2.9591074,7.962531,0
61.784294,-11.980346,0
60.38695,1.7136328,0
32.335724,-21.011005,0
-41.206886,-16.856485,0
-78.20111,-18.65071,0
-66.042885,10.277828,0
-68.17154,11.553286,0
-35.70713,-21.033392,0
-53.070385,3.8270354,0
-11.450483,32.10674,0
-47.008224,-40.551468,0
-35.48571,-9.281969,0
13.261677,48.875023,0
-15.517843,85.35532,0
43.083115,-75.3551,0
3.982866,14.3160715,0
46.20488,-61.59493,0
-19.534239,3.799529,0
12.627899,14.875934,0
-22.494831,4.5978465,0
-26.000546,-46.4273,0
67.264946,-4.0882807,0
-32.21406,37.765446,0
16.370552,4.3717813,0
15.088682,35.362232,0
12.827026,10.139904,0
-35.670464,21.739105,0
-55.289112,-38.8185,0
37.40611,-66.076096,0
35.198975,-76.69959,0
37.924236,-70.22309,0
54.530598,26.230598,0
-52.661877,-21.57829,0
0.25020814,69.48537,0
6.263459,-32.631317,0
28.44821,-71.9528,0
42.635124,7.9272394,0
43.60853,-62.245415,0
-48.995193,-49.558937,0
67.31174,50.34633,0
-14.436702,9.025025,0
27.964102,-78.669304,0
-39.546757,36.689175,0
40.392197,48.798733,0
14.162973,16.98909,0
6.5641384,30.48039,0
42.780704,-22.191208,0
-20.657919,-56.1042,0
-6.1376557,-42.71734,0
-39.89167,-11.276952,0
-25.40275,71.27885,0
19.296877,15.565104,0
58.846542,53.93431,0
-72.74362,5.025509,0
-2.1935894,-1.7483917,0
9.765487,39.95593,0
-6.3937416,-42.813866,0
-47.7919,-37.809074,0
94.92684,-9.422128,0
-74.53071,8.64311,0
-0.733133,30.998589,0
-18.6756,-45.928635,0
16.468756,12.581907,0
64.316895,-1.741591,0
-39.104706,40.972866,0
-7.7820196,84.31345,0
-2.4075527,24.48567,0
23.884624,-11.323304,0
19.626957,-5.967669,0
-23.421858,-20.430502,0
-23.510681,81.47398,0
-2.5997343,70.92921,0
-40.162712,-18.467453,0
4.9194193,-14.647584,0
-5.930336,22.604475,0
-9.954513,35.372807,0
-1.8714159,23.046402,0
-29.029743,-45.4978,0
54.32321,5.7123685,0
60.159172,-31.075369,0
-19.410984,-12.614945,0
7.75542,-85.97105,0
-1.9512407,72.47607,0
48.37131,10.628878,0
-52.170574,28.310656,0
-27.625488,-20.5879,0
66.21335,5.1941586,0
-52.608124,14.215992,0
13.577706,3.1462827,0
66.99188,-29.953596,0
-70.87004,16.83925,0
-44.16255,-0.23244661,0
53.192276,19.064373,0
-13.387129,37.776913,0
25.349438,-39.494186,0
59.50756,46.00066,0
-37.20928,-0.80854046,0
14.469007,54.913807,0
88.85428,-0.58807635,0
-36.49303,-24.063787,0
-14.84388,84.940506,0
-68.12857,14.239605,0
39.933308,-57.868095,0
15.663583,7.260316,0
97.345055,-11.508264,0
-21.2801,29.677748,0
-43.11343,-29.285698,0
23.723125,-75.165474,0
14.003063,36.183758,0
65.05131,-28.826511,0
3.6931574,11.415219,0
-16.012106,63.861774,0
-52.11311,-41.852867,0
9.392626,25.352821,0
-37.21591,21.511719,0
43.390327,54.389454,0
-54.797955,19.349377,0
45.178856,-62.920128,0
25.877941,22.133696,0
-25.073654,20.80729,0
-73.99887,-10.090861,0
32.967842,-68.60243,0
72.78838,6.2954607,0
-60.61841,12.633726,0
36.974625,-15.771215,0
-71.26763,4.380908,0
69.74529,10.440257,0
94.55457,-4.639094,0
65.43749,13.654734,0
32.482338,-4.319805,0
44.291466,-59.456017,0
4.335175,-72.841805,0
-28.26919,-41.12339,0
2.7187047,82.79949,0
-42.67991,-29.748295,0
-63.966396,17.465828,0
1.620569,29.524616,0
-37.248295,-26.50606,0
-58.79968,-49.446438,0
14.00427,36.186867,0
23.939722,45.18745,0
42.89955,-23.350233,0
-40.825,-27.887709,0
-30.308868,-20.59286,0
-72.51145,-6.5804796,0
-64.55107,-16.379866,0
4.1101456,37.623375,0
-54.584812,-0.36134613,0
